p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,target_class
1.038008413982648842e-02,2.010447383897631841e-03,3.357646044833659943e-03,7.020840877011702823e-04,6.050141421002385497e-04,1.647247744434483102e-02,2.678396174498704537e-03,3.227633956931472148e-03,8.329990255139468154e-04,9.222651592861592614e-04,4.145371171402782717e-03,1.706697121513508966e-03,4.241653238742145587e-03,1.112801228758802550e-03,7.612846516804260780e-04,4.633489653532560718e-03,1.480803309657863958e-03,3.742113513302170770e-03,1.188517849276511142e-03,7.642328649528878481e-04,6.105948126849492646e-03,1.262656854857036092e-03,3.240374294043057990e-03,1.600476948033883583e-03,1.097203714059574427e-03,7.068960954603185562e-03,1.232801124433159038e-03,2.348512572534912357e-03,6.598817269319913470e-04,6.288724499073267181e-04,1.000000000000000000e+00
6.356345178553758808e-03,1.777645609094204984e-03,4.244754370505314685e-03,1.839931242023949871e-03,1.141923679048091611e-03,4.276177009538034354e-03,3.349517337925048393e-03,2.841863279564515662e-03,9.551071095636646342e-04,7.706154663502536549e-04,3.371642157379326366e-03,8.961287982578392203e-04,3.023923940300870996e-03,1.060328832732928325e-03,7.920260104408562239e-04,4.058958904426430113e-03,1.118839903311651118e-03,3.363554863028655421e-03,1.404971925452099153e-03,8.504502756698580253e-04,1.936411122547353420e-03,3.614289413229596938e-04,1.282046296698581729e-03,4.212557781852198672e-04,4.195469052403966647e-04,5.290852747657175288e-03,9.993554526045815827e-04,1.695306203339848154e-03,8.531601183275438864e-04,6.843520045288754806e-04,1.000000000000000000e+00
6.873962570459258778e-03,1.219951972748174263e-03,4.152294886810256255e-03,1.863897329872227617e-03,1.056970470937527214e-03,3.998707448734145978e-03,1.301446253406039581e-03,2.705823390853509276e-03,7.886970649011580030e-04,6.956888653499291621e-04,2.828334483285485906e-03,1.030293414739356190e-03,3.001318919397142834e-03,8.648477944082323069e-04,6.259117494418333988e-04,3.664057999422174871e-03,1.226884022578007090e-03,3.552597789732461070e-03,1.041013676852799424e-03,7.832103703519767380e-04,1.749175277209382134e-03,4.045379078363913546e-04,1.245685958002335295e-03,4.178205585573038241e-04,3.363350675602130640e-04,6.092283645928969586e-03,9.158807205001723208e-04,1.833458489909086438e-03,7.030036482407982842e-04,6.857906618318125851e-04,1.000000000000000000e+00
1.170861439852293254e-02,6.855328942185382824e-04,6.858779259171212880e-04,4.491469951311523800e-04,5.106863681669846335e-04,3.596808702170489237e-03,3.538736542802309510e-04,5.625392321603156325e-04,3.468520355575851208e-04,5.275983172925477038e-04,3.566400831891301457e-03,5.249201745230857707e-04,7.244348525488325660e-04,5.698611064889220210e-04,7.840910487547075175e-04,3.057273740151394709e-03,6.413171053646095875e-04,7.113712720725555959e-04,3.563644876328206975e-04,5.363155675547592567e-04,4.262246465305451204e-03,4.003849115253869571e-04,3.869102121542533331e-04,2.666655662904041861e-04,3.577967549367206280e-04,3.339382786224439834e-03,4.686223421902180287e-04,4.296951960853623146e-04,2.442944296532684103e-04,4.121255375206165066e-04,1.000000000000000000e+00
2.603550234901214760e-02,9.398995687385279605e-04,1.043487661230366962e-03,5.713260581808679312e-04,6.019570403825546916e-04,6.102699823785857729e-03,4.498704280824220502e-04,9.958397502637626741e-04,4.224663406495759608e-04,5.662848231477485457e-04,5.458646329633053650e-03,5.227139223576116826e-04,1.214428331928206093e-03,7.194629914814780047e-04,8.818488749281990814e-04,3.595248377498920251e-03,5.699032083448900277e-04,1.158252148930355701e-03,5.412372445882153178e-04,5.843830066610345222e-04,6.129519563817744168e-03,5.288508244200156331e-04,4.599647440039323449e-04,3.047554283070372759e-04,4.208004236688539425e-04,4.494334493897162754e-03,3.998672532914896013e-04,6.396223951515247379e-04,3.567430186414320627e-04,4.364137098548089098e-04,1.000000000000000000e+00
2.733260351419637690e-03,8.816895576457045233e-04,1.200013036245014143e-03,1.956586402574527709e-03,1.095534202313830406e-03,4.299585827144067340e-02,1.359330144230489054e-03,1.530125279656020364e-03,1.901538983499860905e-03,1.200079317498155100e-03,6.203914016110809344e-03,1.738241502899993312e-03,1.919177152013596364e-03,2.901533121186123179e-03,2.112011098784458054e-03,7.957002792717497025e-03,2.125131368977622483e-03,1.635253064459402366e-03,2.756643929349069082e-03,1.479049251540204106e-03,3.465070221505953812e-02,2.838121725189979121e-03,2.143382673420667420e-03,1.975718780260209747e-03,1.574232389413068693e-03,5.725444740327268779e-03,9.220117731766079485e-04,1.136734416624940848e-03,1.568224482460118087e-03,9.250068920790104066e-04,1.000000000000000000e+00
2.200990049972189038e-03,7.562688133558627401e-04,1.674916577524540595e-03,2.261671647477715794e-03,9.872772872493666002e-04,5.372648106801358042e-02,1.366268376342348904e-03,1.921348002651445709e-03,2.092261730921704879e-03,1.156082310783043948e-03,6.274813766621043301e-03,1.958363597204169221e-03,3.033028784204176969e-03,4.100299585367212125e-03,2.546589588184143462e-03,7.672129671087978345e-03,2.085252177626900280e-03,2.559165219742908295e-03,3.188936489610712504e-03,1.428283222964655229e-03,2.682254119547016272e-02,3.053144589420017391e-03,2.355308673498973139e-03,2.345916267587236197e-03,1.750797093342744675e-03,5.361001532120148079e-03,9.885263887541414964e-04,1.366178257991612676e-03,1.712068387597581601e-03,9.494363040381296418e-04,1.000000000000000000e+00
1.027704124366312158e-02,6.873960977895503862e-04,9.626180326634551027e-04,8.240853612027348313e-04,7.240538178708386553e-04,5.269800377906998928e-03,3.652749424083671231e-04,7.729585581348379563e-04,6.634780731573231959e-04,6.787999434767552761e-04,3.482988739711228698e-03,6.826895146963093313e-04,7.947923709728118256e-04,8.862050186763124936e-04,6.915791350862465509e-04,3.990453075764685900e-03,9.132864390673868559e-04,8.461621676671215271e-04,8.316910252254266361e-04,6.902868626274265458e-04,7.116883091102960308e-03,4.893402708407465322e-04,6.814050702119390721e-04,6.604215968525668388e-04,5.714061008637598329e-04,1.169794261279635296e-02,9.920944042179050300e-04,6.782177153162349034e-04,6.456697369735190772e-04,6.958150838545144965e-04,1.000000000000000000e+00
1.764670788440702784e-02,5.446025540380674190e-04,1.014170237263520248e-03,5.957406456002258249e-04,6.554909853460641825e-04,4.765420438713580467e-03,3.951971154961455429e-04,9.337781221446074878e-04,5.793332953299981051e-04,5.876516105625185279e-04,3.025373565232857952e-03,5.878236593045801277e-04,1.016028381687716139e-03,7.928221758611033419e-04,6.560341147332478598e-04,2.774720920211430544e-03,7.906894213731528601e-04,1.107851383475867355e-03,7.637395741368392405e-04,6.342615175214857395e-04,5.542900892472465632e-03,5.899575763471441667e-04,6.757900297640275118e-04,5.172656471483980632e-04,4.891219926871808506e-04,1.453190148026206260e-02,8.103495393171149773e-04,8.169128390266739174e-04,6.015256026713381799e-04,6.164932474822521066e-04,1.000000000000000000e+00
4.186032753669612083e-03,8.367144123488727244e-04,1.030355826739988694e-03,5.182176600717549198e-04,4.019941797121669960e-04,5.013656577609052617e-03,8.971636940295028969e-04,1.079003198057002910e-03,5.923222849487291613e-04,5.602749520241214658e-04,3.751661690906694154e-03,1.180907021322468234e-03,1.430927025057676227e-03,6.986742971371898928e-04,5.322744972994033780e-04,4.418344757455513507e-03,1.125561252156164404e-03,1.375634743471090393e-03,7.190474934578845820e-04,5.766136885334261462e-04,6.204537627507561090e-03,9.785665686681533065e-04,1.003992625978240155e-03,6.557451306179805199e-04,4.816289107776444960e-04,6.103155045560379119e-03,7.890448233078908597e-04,1.100189451986354275e-03,6.625338160517028636e-04,6.239380299522222229e-04,1.000000000000000000e+00
5.333041969584621962e-03,1.051974807082693870e-03,9.694221953096822213e-04,6.515296178350983786e-04,4.640312947357086069e-04,5.377688952998283846e-03,1.049333461152248282e-03,1.090724070352701693e-03,7.182625871576384840e-04,6.136278490037644796e-04,4.364556987745124746e-03,1.065232183722634486e-03,1.306767834901645126e-03,9.127640962908560845e-04,6.287110409582125211e-04,4.150863204261589709e-03,1.336204612383406912e-03,1.193813409974092818e-03,9.151021337002903083e-04,6.489545959830820936e-04,7.715482755218142433e-03,8.483275283133120005e-04,1.130473183155867103e-03,9.443136888684171802e-04,5.435522709573383697e-04,7.294397474172385591e-03,1.154233030844449559e-03,1.062162717759748513e-03,7.733680818557260540e-04,7.003681664927808659e-04,1.000000000000000000e+00
9.441537153590563725e-03,1.585437946488422447e-03,1.525466175944835152e-03,4.906766856962124865e-04,6.637619739423290376e-04,1.897994956892814708e-02,1.890483152819282713e-03,1.930225873091192482e-03,7.518329481711323418e-04,1.313956388648030880e-03,5.463096598757341202e-03,1.331157816099570431e-03,1.371677915669228991e-03,4.281852064201986771e-04,6.751473685848102075e-04,6.132023396888511974e-03,1.116853859047854886e-03,1.640961003879864337e-03,4.668177174621516599e-04,8.175042443915348260e-04,8.873519260257901886e-03,1.238452019447613571e-03,8.045383699325533815e-04,3.112528724442748451e-04,4.126589326350182507e-04,5.556453271537675417e-03,7.953722076767494147e-04,1.022147595577192541e-03,3.657600698998078061e-04,9.882240378861818254e-04,1.000000000000000000e+00
1.605514937469383618e-02,2.025169241718753795e-03,1.558301867115610868e-03,4.605880095375654553e-04,6.848951783413409706e-04,2.164652529127381389e-02,2.110296733221917864e-03,2.185735424607097160e-03,7.413575432841804438e-04,1.188888294357749687e-03,6.786325605927596462e-03,1.457843414201080018e-03,1.480031797817404297e-03,3.850896513521480250e-04,5.877022318966037585e-04,6.997348253005053996e-03,1.480621211010684727e-03,1.998488878085062648e-03,4.743485037692695512e-04,7.661608846335018650e-04,9.383421278604506949e-03,1.235706982530870293e-03,8.713288391027289130e-04,2.875652215812533885e-04,4.610512043127760356e-04,6.015664392210182294e-03,8.323479450077244084e-04,1.199559462770407063e-03,3.632972779374556041e-04,7.785813508923144230e-04,1.000000000000000000e+00
1.428549473630495812e-03,4.166419156313294755e-04,8.091082100192884246e-04,4.167437485716186637e-04,5.076192307432966008e-04,6.081779074256019567e-03,8.129654108219527570e-04,1.001618523628700855e-03,5.355130961522976520e-04,7.540180456189743809e-04,3.579973592926441201e-03,7.434109078656136451e-04,1.047989431416870149e-03,5.130131089487896491e-04,6.015902802378463206e-04,3.881518670527089616e-03,7.622160610799492801e-04,1.322402503670852287e-03,5.549807044714988790e-04,9.610251024124308664e-04,1.914880069103825841e-03,4.077141368480693279e-04,5.462334923087855615e-04,3.527589335489356376e-04,5.662437338682316116e-04,5.093344393144535673e-03,7.413231362547114019e-04,1.111696949455949317e-03,6.316553906500904647e-04,9.865567973791615920e-04,1.000000000000000000e+00
1.515113924014040853e-03,5.799302225562852353e-04,8.884735900222198593e-04,4.518223174866075860e-04,5.043543011013167749e-04,5.005989109555911837e-03,9.415252339129004649e-04,9.064385330509924224e-04,6.311135021853669534e-04,1.121545201135186898e-03,2.790013596327360363e-03,1.030624223872287845e-03,1.141711598390113616e-03,6.019994800517615603e-04,6.212595926444756857e-04,3.121331914786952110e-03,1.094231462696591958e-03,1.279221074543223681e-03,6.354779838125227277e-04,9.645433721323801385e-04,1.632083273645978157e-03,5.478479423244976901e-04,7.222349051277329474e-04,4.371213430145496574e-04,5.179436808153273838e-04,2.976545307456708242e-03,1.214891304327561910e-03,1.391881385216439454e-03,9.029595179946958011e-04,1.103574233286409682e-03,1.000000000000000000e+00
3.071674031481628347e-02,2.806200674286581011e-03,2.132001000346465600e-03,1.084049809143371136e-03,5.647923362752209353e-04,4.695323402529467949e-02,4.317977899721064765e-03,2.796694211535711433e-03,1.567567860549295197e-03,6.952201662188229681e-04,6.791710471940866009e-03,1.483321808764063434e-03,3.201329542043336585e-03,1.590876589774594795e-03,6.901321380596763064e-04,7.087888816807904821e-03,1.669569091716337520e-03,3.507853199038795874e-03,1.887482577295177596e-03,7.100492405521436658e-04,8.059475347723280697e-03,1.341095024597011758e-03,2.183046303654844443e-03,1.004416907121726422e-03,7.565571879857084210e-04,9.633843438993365538e-03,9.343673334388470295e-04,1.247874463540805078e-03,8.050230385724054492e-04,4.381520800295268716e-04,1.000000000000000000e+00
3.302744368521320223e-02,4.429624499757327596e-03,2.855110729676847703e-03,1.635422297127554856e-03,6.494274551995555134e-04,4.122181850111053536e-02,6.975690279508057860e-03,4.001355536457741786e-03,1.655512454536681990e-03,7.317381811207763695e-04,6.516027359991210209e-03,2.121385161046027146e-03,6.112627784374222509e-03,2.440498630556020305e-03,8.607525959970390491e-04,7.538118562526500109e-03,2.714526732866534044e-03,7.191350897701223252e-03,2.156140780954868448e-03,9.368305504155081346e-04,9.163852084538156098e-03,1.955174969700082446e-03,2.449655421915585170e-03,1.284316527296628426e-03,7.997294837283279011e-04,1.368849273575823214e-02,1.723984988830664939e-03,2.482139459109847755e-03,8.676641416872362495e-04,5.699831229888509092e-04,1.000000000000000000e+00
1.161566691439262430e-02,7.683212000359367945e-04,1.059275603853479086e-03,1.036325461916630213e-03,1.008656725319312126e-03,6.379517475735872051e-03,8.494272882074848253e-04,1.025768399114228031e-03,1.035482964471142603e-03,1.166218134638614175e-03,4.869582277679096634e-03,1.782120445495883774e-03,1.612946734941883477e-03,1.561931275220351627e-03,1.687930951051593411e-03,4.046104939595351196e-03,1.094509995026752853e-03,1.159577774812393675e-03,1.337023806096905056e-03,1.224423726192340510e-03,3.742765611516125825e-03,4.204066333236801335e-04,7.408365205174475372e-04,8.115406970739223735e-04,9.526210113851883233e-04,2.109796482735736348e-02,1.727118368474340592e-03,1.124025138448441364e-03,1.073058405420782447e-03,9.967577402351514120e-04,1.000000000000000000e+00
8.094320980068620344e-03,9.992678771650583339e-04,9.634714002922271318e-04,1.199638270597482839e-03,1.065618489276428348e-03,4.892950888414868658e-03,7.135842296840463764e-04,1.248871437009834925e-03,1.282347543810786854e-03,1.153780010741311786e-03,5.408507990256763640e-03,2.741784677852888551e-03,1.715395699289655462e-03,1.969023406811148871e-03,1.766636564972697346e-03,5.448839203054993419e-03,1.404288933684890535e-03,1.151568470100739318e-03,1.545489026061950492e-03,1.292644120191088330e-03,3.199321431901019919e-03,5.140919634199692849e-04,7.375759961627069818e-04,1.037854974959461418e-03,1.019187101944727574e-03,1.480314110518866216e-02,1.512966873650251239e-03,1.101683430388187982e-03,1.309145890802017060e-03,1.150372375934741436e-03,1.000000000000000000e+00
1.003707599467985358e-02,1.027419516650064429e-03,1.430864015324094648e-03,7.923210593331786889e-04,4.795598738243086003e-04,1.352557519458013474e-02,9.754778148793240506e-04,1.199600533251425323e-03,7.178234866621964645e-04,4.627196736716948167e-04,2.091924985018431184e-03,8.480278557454066146e-04,1.233237329068640267e-03,7.401212922937850389e-04,3.906917781625601359e-04,4.338610462372426493e-03,8.686758465620887269e-04,1.250689164663483077e-03,8.132787308493141885e-04,5.033472620096717887e-04,5.097397628564648286e-03,1.081984033397645571e-03,1.018114931411308191e-03,6.531884603397771156e-04,4.295184780796738747e-04,4.160576857746416460e-03,6.665711811449226551e-04,7.119614423868492626e-04,6.034222573217823144e-04,4.023197875323129575e-04,1.000000000000000000e+00
1.271723133001237578e-02,1.100871673171281099e-03,1.047053678878867664e-03,7.557803864617475362e-04,4.932657335131206871e-04,1.303490707965563981e-02,1.005017359904619972e-03,1.069056049346824022e-03,6.960371224729995599e-04,5.180392898916003942e-04,2.704997013067510832e-03,7.776761056721501067e-04,1.008378577166231353e-03,7.097742022144152814e-04,3.714909939703126690e-04,5.952727232641516833e-03,8.969058127789020490e-04,1.165931533445692826e-03,8.329280424365548448e-04,4.800146047921409172e-04,7.423592207133428156e-03,1.003435508066132789e-03,8.565746329637043740e-04,6.222584901836626398e-04,4.095738645346055700e-04,4.486465183451765308e-03,5.570747032353054505e-04,7.063952465239237404e-04,5.141534709962200479e-04,3.427771657477600821e-04,1.000000000000000000e+00
1.335757743337515589e-02,1.932147960350845449e-03,9.247785508388538201e-04,8.994526936798785330e-04,5.360842528164722239e-04,2.083089584693827850e-02,2.437962226180737449e-03,8.522289960025339339e-04,1.049373628524067140e-03,1.353938805235921188e-03,8.280164170560525352e-03,1.649811417612679406e-03,9.630350358590186602e-04,1.149392439815215879e-03,6.040472294671533123e-04,7.985978025084152984e-03,1.845906484393627879e-03,1.284706889273085767e-03,1.684376314107777998e-03,6.997391910948326695e-04,6.945217601915320595e-03,1.211613516850957705e-03,7.140846732452100446e-04,7.155533335938820761e-04,5.423256805651621368e-04,1.083472713895703050e-02,1.385653214009021587e-03,9.725778339597231873e-04,9.542301177244725619e-04,6.275167984994840364e-04,1.000000000000000000e+00
